genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
12637.1137,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,,NA,NA,NA,DQ364546,NA,NA,,NA,,NA,NA,1,2322,45.30577,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1986,1986,NA,Puerto Rico,North America,Puerto Rico,NA,,,NA,NA,NA,,NA,NA,NA,NA,NA,2020-12-30T03:14:03.656Z,2020-12-30T03:14:03.656Z
12637.1149,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,,NA,NA,NA,DQ364558,NA,NA,,NA,,NA,NA,1,2322,45.21964,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1986,1986,NA,Puerto Rico,North America,Puerto Rico,NA,,,NA,NA,NA,,NA,NA,NA,NA,NA,2020-12-30T03:14:04.566Z,2020-12-30T03:14:04.566Z
11060.8905,Dengue virus 2 DENV-2/PR/BID-V856/1986,NA,11060,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11060,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;Dengue virus type 2,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Complete,DENV-2/PR/BID-V856/1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-19T00:00:00Z,NA,NA,PRJNA31235,NA,NA,NA,KF955363,NA,NA,Sanger dideoxy sequencing,NA,Arachne v. 1,NA,NA,1,10531,45.73165,1,10531,NA,NA,NA,1,NA,NA,NA,NA,NA,cell supernatant,NA,1986,1986,NA,Puerto Rico,North America,Puerto Rico,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-10-12T19:10:40.909Z,2021-10-12T19:10:40.909Z
12637.1074,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364482,NA,NA,NA,NA,NA,NA,NA,1,2322,45.21964,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:07:56.603Z,2020-12-30T03:07:56.603Z
12637.1075,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364483,NA,NA,NA,NA,NA,NA,NA,1,2322,45.262703,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:07:56.220Z,2020-12-30T03:07:56.220Z
12637.1135,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364544,NA,NA,NA,NA,NA,NA,NA,1,2322,45.521103,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:03.065Z,2020-12-30T03:14:03.065Z
12637.1136,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364545,NA,NA,NA,NA,NA,NA,NA,1,2322,45.262703,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:03.443Z,2020-12-30T03:14:03.443Z
12637.114,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364548,NA,NA,NA,NA,NA,NA,NA,1,2322,45.43497,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:03.390Z,2020-12-30T03:14:03.390Z
12637.1142,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364550,NA,NA,NA,NA,NA,NA,NA,1,2322,45.30577,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:03.276Z,2020-12-30T03:14:03.276Z
12637.1143,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364551,NA,NA,NA,NA,NA,NA,NA,1,2322,45.262703,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:03.333Z,2020-12-30T03:14:03.333Z
12637.1144,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364552,NA,NA,NA,NA,NA,NA,NA,1,2322,45.262703,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:03.640Z,2020-12-30T03:14:03.640Z
12637.1145,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364553,NA,NA,NA,NA,NA,NA,NA,1,2322,45.478035,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:03.765Z,2020-12-30T03:14:03.765Z
12637.1146,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364554,NA,NA,NA,NA,NA,NA,NA,1,2322,45.262703,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:03.979Z,2020-12-30T03:14:03.979Z
12637.1147,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364555,NA,NA,NA,NA,NA,NA,NA,1,2322,45.34884,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:04.237Z,2020-12-30T03:14:04.237Z
12637.1148,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364556,NA,NA,NA,NA,NA,NA,NA,1,2322,45.30577,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:04.031Z,2020-12-30T03:14:04.031Z
12637.115,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364557,NA,NA,NA,NA,NA,NA,NA,1,2322,45.34884,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1988,NA,Puerto Rico,North America,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:14:04.446Z,2020-12-30T03:14:04.446Z
