genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
11036.32,Venezuelan equine encephalitis virus VEEV/Mesocricetus auratus/VEN/23647/1974/ID,NA,11036,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11036,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Venezuelan equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Venezuelan equine encephalitis virus,Complete,VEEV/Mesocricetus auratus/VEN/23647/1974/ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-17T00:00:00Z,NA,NA,PRJNA157941,NA,NA,NA,KC344508,J. Craig Venter Institute,NA,Illumina; 454,476.6x,clc_ref_assemble_long v. 3.20.50819,NA,NA,1,11416,50.201473,1,11416,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1974,1974,NA,Venezuela,South America,"Venezuela: Catatumba, Zulia St.",NA,Mesocricetus auratus,Golden Hamster,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,"Venezuelan equine encephalitis virus (VEEV; Togaviridae: Alphavirus) is the most important emerging alphavirus pathogen of the Americas. This arbovirus is responsible for massive outbreaks involving hundreds-of-thousands of humans, equids and other domestic animals. Additionally, VEEV is currently classified as a select agent on the NIAID category B list of priority pathogens and also is being developed as a vaccine vector. The purpose of this project is to determine the complete genomes of VEEV strains with spatial and temporal representation selected from the World Reference Center for Emerging Viruses and Arboviruses (WRCEVA) collection and other resources. The VEEV genomes generated in this project will vastly increase the number of complete VEEV genomes available in NCBI, allowing for public health and basic science research in the fields of VEEV replication, pathogenesis, virulence, evolution and epidemiology.",2021-01-18T04:12:05.800Z,2021-01-18T04:12:05.800Z
11021.229,Eastern equine encephalitis virus SAPan27014(EEEV),NA,11021,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11021,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Eastern equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Eastern equine encephalitis virus,Partial,SAPan27014(EEEV),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-14T00:00:00Z,25940191,NA,NA,NA,NA,NA,KF770732,NA,NA,,NA,,NA,NA,1,975,50.666668,1,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,1975,NA,Venezuela,South America,Venezuela,NA,hamster,Hamster,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T04:36:49.116Z,2021-01-18T04:36:49.116Z
11021.236,Eastern equine encephalitis virus SAPan27029(EEEV),NA,11021,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11021,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Eastern equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Eastern equine encephalitis virus,Partial,SAPan27029(EEEV),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-14T00:00:00Z,25940191,NA,NA,NA,NA,NA,KF770739,NA,NA,,NA,,NA,NA,1,975,50.564102,1,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,1975,NA,Venezuela,South America,Venezuela,NA,Hamster,Hamster,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T04:36:51.333Z,2021-01-18T04:36:51.333Z
64303.16,Aroa virus Macaray 01809,NA,64303,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;64303,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Aroa virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aroa virus,Complete,Macaray 01809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-03-03T00:00:00Z,25719412,NA,NA,NA,NA,NA,KF917535,NA,NA,IonTorrent; Sanger dideoxy sequencing,NA,Sequencher v. 5.1,NA,NA,1,10248,49.27791,1,10248,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1975,1975,NA,Venezuela,South America,Venezuela,NA,Cricetulus aureus (sentinel hamster),,NA,NA,NA,,NA,NA,NA,NA,NA,2021-10-12T18:53:49.290Z,2021-10-12T18:53:49.290Z
11036.33,Venezuelan equine encephalitis virus VEEV/Mesocricetus auratus/VEN/251641/1976/ID,NA,11036,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11036,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Venezuelan equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Venezuelan equine encephalitis virus,Complete,VEEV/Mesocricetus auratus/VEN/251641/1976/ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-17T00:00:00Z,NA,NA,PRJNA157941,NA,NA,NA,KC344509,J. Craig Venter Institute,NA,Illumina; 454,348.2x,clc_ref_assemble_long v. 3.20.50819,NA,NA,1,11417,50.188316,1,11417,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Venezuela,South America,Venezuela: Pto Concha,NA,Mesocricetus auratus,Golden Hamster,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,"Venezuelan equine encephalitis virus (VEEV; Togaviridae: Alphavirus) is the most important emerging alphavirus pathogen of the Americas. This arbovirus is responsible for massive outbreaks involving hundreds-of-thousands of humans, equids and other domestic animals. Additionally, VEEV is currently classified as a select agent on the NIAID category B list of priority pathogens and also is being developed as a vaccine vector. The purpose of this project is to determine the complete genomes of VEEV strains with spatial and temporal representation selected from the World Reference Center for Emerging Viruses and Arboviruses (WRCEVA) collection and other resources. The VEEV genomes generated in this project will vastly increase the number of complete VEEV genomes available in NCBI, allowing for public health and basic science research in the fields of VEEV replication, pathogenesis, virulence, evolution and epidemiology.",2021-01-18T04:16:13.405Z,2021-01-18T04:16:13.405Z
11021.904,Eastern equine encephalitis virus El Delirio,NA,11021,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11021,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Eastern equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Eastern equine encephalitis virus,Partial,El Delirio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-23T00:00:00Z,19889755,NA,,NA,NA,NA,GU001930,,NA,,,,NA,NA,1,3729,51.595604,1,3729,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Venezuela,South America,Venezuela,NA,horse,Horse,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,,2021-01-18T08:52:59.114Z,2021-01-18T08:52:59.114Z
11021.23,Eastern equine encephalitis virus SAPan35022(EEEV),NA,11021,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11021,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Eastern equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Eastern equine encephalitis virus,Partial,SAPan35022(EEEV),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-14T00:00:00Z,25940191,NA,,NA,NA,NA,KF770733,,NA,,,,NA,NA,1,975,50.974358,1,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Venezuela,South America,Venezuela,NA,Hamster,Hamster,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,,2021-01-18T04:36:49.743Z,2021-01-18T04:36:49.743Z
11021.231,Eastern equine encephalitis virus SA35093(EEEV),NA,11021,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11021,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Eastern equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Eastern equine encephalitis virus,Partial,SA35093(EEEV),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-14T00:00:00Z,25940191,NA,,NA,NA,NA,KF770734,,NA,,,,NA,NA,1,975,50.358974,1,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Venezuela,South America,Venezuela,NA,Hamster,Hamster,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,,2021-01-18T04:36:50.135Z,2021-01-18T04:36:50.135Z
11021.242,Eastern equine encephalitis virus SADELIRIO(EEEV),NA,11021,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11021,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Eastern equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Eastern equine encephalitis virus,Partial,SADELIRIO(EEEV),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-14T00:00:00Z,25940191,NA,,NA,NA,NA,KF770744,,NA,,,,NA,NA,1,975,51.076923,1,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Venezuela,South America,Venezuela,NA,equine,Horse,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,,2021-01-18T04:38:52.611Z,2021-01-18T04:38:52.611Z
11036.121,Venezuelan equine encephalitis virus Pan36080(EEEVID),NA,11036,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11036,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Venezuelan equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Venezuelan equine encephalitis virus,Partial,Pan36080(EEEVID),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-14T00:00:00Z,25940191,NA,,NA,NA,NA,KF770745,,NA,,,,NA,NA,1,967,48.91417,1,967,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Venezuela,South America,Venezuela,NA,Hamster,Hamster,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,,2021-01-18T04:38:53.557Z,2021-01-18T04:38:53.557Z
59304.7,Una virus Par18893,NA,59304,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;59304,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Una virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Una virus,Partial,Par18893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-14T00:00:00Z,25940191,NA,,NA,NA,NA,KF770750,,NA,,,,NA,NA,1,995,53.668343,1,995,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Venezuela,South America,Venezuela,NA,mosquito,Mosquito,NA,NA,NA,Insect,NA,NA,NA,NA,,2021-01-18T04:38:55.242Z,2021-01-18T04:38:55.242Z
