genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
206377.1,Buenaventura virus CoAr3319,NA,206377,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980418;11584;2734440;206377,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Phenuiviridae;Phlebovirus;Buenaventura phlebovirus;Buenaventura virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Buenaventura phlebovirus,Partial,CoAr3319,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reference,NA,2021-06-07T00:00:00Z,25934793,NA,PRJNA485481,NA,,NA,NC_055389,NA,NA,Sanger dideoxy sequencing; 454,NA,Geneious v. 8.0,NA,NA,1,6449,39.820126,1,6449,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1964,1964,NA,Colombia,South America,Colombia,NA,Sandfly,Sand fly,NA,NA,NA,Insect,,NA,NA,NA,NA,2022-05-01T01:38:45.599Z,2022-05-01T01:38:45.599Z
206377.5,Buenaventura virus CoAr3319,NA,206377,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980418;11584;2734440;206377,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Phenuiviridae;Phlebovirus;Buenaventura phlebovirus;Buenaventura virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Buenaventura phlebovirus,Complete,CoAr3319,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2015-05-10T00:00:00Z,25934793,NA,,NA,GCA_013086695.1,NA,KP272001,NA,NA,Sanger dideoxy sequencing; 454,NA,Geneious v. 8.0,NA,NA,1,6449,39.820126,1,6449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,1964,NA,Colombia,South America,Colombia,NA,Sandfly,Fly ,NA,NA,NA,Insect,,NA,NA,NA,NA,2021-01-24T00:57:19.457Z,2021-01-24T00:57:19.457Z
206377.6,Buenaventura virus CoAr3319,NA,206377,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980418;11584;2734440;206377,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Phenuiviridae;Phlebovirus;Buenaventura phlebovirus;Buenaventura virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Buenaventura phlebovirus,Complete,CoAr3319,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2015-05-10T00:00:00Z,25934793,NA,,NA,GCA_013086695.1,NA,KP272002,NA,NA,Sanger dideoxy sequencing; 454,NA,Geneious v. 8.0,NA,NA,1,4439,41.721107,1,4439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,1964,NA,Colombia,South America,Colombia,NA,Sandfly,Fly ,NA,NA,NA,Insect,,NA,NA,NA,NA,2021-01-24T00:57:19.789Z,2021-01-24T00:57:19.789Z
206377.7,Buenaventura virus CoAr3319,NA,206377,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980418;11584;2734440;206377,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Phenuiviridae;Phlebovirus;Buenaventura phlebovirus;Buenaventura virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Buenaventura phlebovirus,Complete,CoAr3319,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2015-05-10T00:00:00Z,25934793,NA,,NA,GCA_013086695.1,NA,KP272003,NA,NA,Sanger dideoxy sequencing; 454,NA,Geneious v. 8.0,NA,NA,1,1786,40.649498,1,1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,1964,NA,Colombia,South America,Colombia,NA,Sandfly,Fly ,NA,NA,NA,Insect,,NA,NA,NA,NA,2021-01-24T00:57:19.901Z,2021-01-24T00:57:19.901Z
11575.49,Maguari virus CoAr 3363,NA,11575,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;2560577;11575,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Maguari orthobunyavirus;Maguari virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,Maguari orthobunyavirus,Complete,CoAr 3363,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2017-07-27T00:00:00Z,28726602,NA,,NA,,NA,KX100108,NA,NA,454; Sanger dideoxy sequencing,NA,GS De Novo Assembler v. 2.6,NA,NA,1,6870,33.78457,1,6870,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1964,1964,NA,Colombia,South America,Colombia,NA,Aedes scapularis,,NA,NA,NA,,,NA,NA,NA,NA,2022-03-12T15:28:26.914Z,2022-03-12T15:28:26.914Z
11575.48,Maguari virus CoAr 3363,NA,11575,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;2560577;11575,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Maguari orthobunyavirus;Maguari virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,Maguari orthobunyavirus,Complete,CoAr 3363,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2017-07-27T00:00:00Z,28726602,NA,,NA,,NA,KX100107,NA,NA,454; Sanger dideoxy sequencing,NA,GS De Novo Assembler v. 2.6,NA,NA,1,4464,36.603943,1,4464,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1964,1964,NA,Colombia,South America,Colombia,NA,Aedes scapularis,,NA,NA,NA,,,NA,NA,NA,NA,2022-03-12T15:07:17.364Z,2022-03-12T15:07:17.364Z
11575.47,Maguari virus CoAr 3363,NA,11575,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;2560577;11575,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Maguari orthobunyavirus;Maguari virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,Maguari orthobunyavirus,Complete,CoAr 3363,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2017-07-27T00:00:00Z,28726602,NA,,NA,,NA,KX100106,NA,NA,454; Sanger dideoxy sequencing,NA,GS De Novo Assembler v. 2.6,NA,NA,1,950,40.842106,1,950,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1964,1964,NA,Colombia,South America,Colombia,NA,Aedes scapularis,,NA,NA,NA,,,NA,NA,NA,NA,2022-03-12T15:04:16.162Z,2022-03-12T15:04:16.162Z
40052.88,Changuinola virus CoAr2827,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Partial,CoAr2827,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2014-11-05T00:00:00Z,NA,NA,,NA,,NA,KJ746862,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,1382,36.685963,1,1382,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1964-06,1964,NA,Colombia,South America,Colombia: Valle,NA,SM6,,NA,NA,NA,,SM6,NA,NA,NA,NA,2021-01-24T15:22:04.727Z,2021-01-24T15:22:04.727Z
40052.89,Changuinola virus CoAr2827,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Partial,CoAr2827,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2014-11-05T00:00:00Z,NA,NA,,NA,,NA,KJ746863,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,522,42.145596,1,522,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1964-06,1964,NA,Colombia,South America,Colombia: Valle,NA,SM6,,NA,NA,NA,,SM6,NA,NA,NA,NA,2021-01-24T15:22:04.966Z,2021-01-24T15:22:04.966Z
2169993.52,Cali mammarenavirus CoAn 3739,NA,2169993,10239;2559587;2732396;2497569;2497571;2497576;1980410;11617;1653394;2169993,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Mammarenavirus;Cali mammarenavirus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,Cali mammarenavirus,Complete,CoAn 3739,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-05T00:00:00Z,NA,NA,NA,NA,NA,NA,MK896487,NA,NA,NA,NA,NA,NA,NA,1,3404,44.77086,1,3404,NA,NA,NA,2,NA,NA,NA,NA,NA,Pichinde Valley,NA,1965-08-05,1965,NA,Colombia,South America,Colombia,NA,Nephelomys albigularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-24T02:42:56.963Z,2021-01-24T02:42:56.963Z
2169993.53,Cali mammarenavirus CoAn 3739,NA,2169993,10239;2559587;2732396;2497569;2497571;2497576;1980410;11617;1653394;2169993,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Mammarenavirus;Cali mammarenavirus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,Cali mammarenavirus,Complete,CoAn 3739,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-05T00:00:00Z,NA,NA,NA,NA,NA,NA,MK896488,NA,NA,NA,NA,NA,NA,NA,1,7039,40.573944,1,7039,NA,NA,NA,2,NA,NA,NA,NA,NA,Pichinde Valley,NA,1965-08-05,1965,NA,Colombia,South America,Colombia,NA,Nephelomys albigularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-24T02:42:57.101Z,2021-01-24T02:42:57.101Z
2935155.3,Ralstonia phage YO033_1,NA,2935155,10239;2731341;2731360;2731618;2731619;10662;196896;2935155,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Myoviridae;unclassified Myoviridae;Ralstonia phage YO033_1,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,NA,Myoviridae,NA,Ralstonia phage YO033_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-14T00:00:00Z,36199029,NA,PRJNA823737,NA,GCA_025839025.1,NA,ON170074,NA,NA,Illumina,NA,Unicycler v. 0.4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tobacco,NA,1966,1966,NA,Colombia,South America,Colombia,NA,Uw154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-22T19:12:01.512Z,2022-11-22T19:12:01.512Z
2935156.3,Ralstonia phage YO033_2,NA,2935156,10239;2731341;2731360;2731618;2731619;10699;196894;2935156,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Siphoviridae;unclassified Siphoviridae;Ralstonia phage YO033_2,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,NA,Siphoviridae,NA,Ralstonia phage YO033_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-14T00:00:00Z,36199029,NA,PRJNA823737,NA,GCA_025839035.1,NA,ON170075,NA,NA,Illumina,NA,Unicycler v. 0.4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tobacco,NA,1966,1966,NA,Colombia,South America,Colombia,NA,Uw154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-22T19:11:59.528Z,2022-11-22T19:11:59.528Z
11036.9,Venezuelan equine encephalitis virus VEEV/Equus ferus caballus/COL/CoAn5384/1967/IAB,NA,11036,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;11036,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Venezuelan equine encephalitis virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Venezuelan equine encephalitis virus,Complete,VEEV/Equus ferus caballus/COL/CoAn5384/1967/IAB,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-11T00:00:00Z,NA,NA,PRJNA157941,,NA,NA,KC344485,J. Craig Venter Institute,NA,Illumina; 454,332.5x,clc_ref_assemble_long v. 3.22.55705,NA,NA,1,11410,49.85101,1,11410,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1967,1967,NA,Colombia,South America,Colombia: Cali,NA,Equus ferus caballus,Horse,NA,NA,,Nonhuman Mammal,NA,,NA,,"Venezuelan equine encephalitis virus (VEEV; Togaviridae: Alphavirus) is the most important emerging alphavirus pathogen of the Americas. This arbovirus is responsible for massive outbreaks involving hundreds-of-thousands of humans, equids and other domestic animals. Additionally, VEEV is currently classified as a select agent on the NIAID category B list of priority pathogens and also is being developed as a vaccine vector. The purpose of this project is to determine the complete genomes of VEEV strains with spatial and temporal representation selected from the World Reference Center for Emerging Viruses and Arboviruses (WRCEVA) collection and other resources. The VEEV genomes generated in this project will vastly increase the number of complete VEEV genomes available in NCBI, allowing for public health and basic science research in the fields of VEEV replication, pathogenesis, virulence, evolution and epidemiology.",2021-01-18T04:03:52.125Z,2021-01-18T04:03:52.125Z
