genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
680717.1,Influenza A virus (A/chicken/El Salvador/102711-2/2001(H5N2)),NA,680717,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119220;680717,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H5N2 subtype;Influenza A virus (A/chicken/El Salvador/102711-2/2001(H5N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,3,H5N2,5,2,NA,NA,Am-nonGsGD,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2009-11-28T00:00:00Z,NA,NA,NA,NA,NA,NA,GU052641,NA,NA,,NA,,NA,NA,1,2208,43.070652,1,2208,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,chicken,Chicken,NA,NA,NA,Avian,NA,allantoic fluid,NA,NA,NA,2021-03-17T03:54:24.413Z,2021-03-17T03:54:24.413Z
680717.4,Influenza A virus (A/chicken/El Salvador/102711-2/2001(H5N2)),NA,680717,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119220;680717,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H5N2 subtype;Influenza A virus (A/chicken/El Salvador/102711-2/2001(H5N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,6,H5N2,5,2,NA,NA,Am-nonGsGD,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2009-11-28T00:00:00Z,NA,NA,NA,NA,NA,NA,GU052638,NA,NA,,NA,,NA,NA,1,1382,43.053547,1,1382,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,chicken,Chicken,NA,NA,NA,Avian,NA,allantoic fluid,NA,NA,NA,2021-03-17T03:56:25.092Z,2021-03-17T03:56:25.092Z
680717.9,Influenza A virus (A/chicken/El Salvador/102711-2/2001(H5N2)),NA,680717,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119220;680717,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H5N2 subtype;Influenza A virus (A/chicken/El Salvador/102711-2/2001(H5N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,1,H5N2,5,2,NA,NA,Am-nonGsGD,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2009-11-28T00:00:00Z,NA,NA,NA,NA,NA,NA,GU052643,NA,NA,,NA,,NA,NA,1,2316,44.170986,1,2316,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,chicken,Chicken,NA,NA,NA,Avian,NA,allantoic fluid,NA,NA,NA,2021-03-17T03:56:24.990Z,2021-03-17T03:56:24.990Z
11320.277527,Influenza A virus A/chicken/El Salvador/102711-2/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,1,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205536,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,2341,44.16916,1,2341,NA,NA,NA,2,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:24.270Z,2022-03-08T02:09:24.270Z
11320.277538,Influenza A virus A/chicken/El Salvador/102711-2/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,2,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205537,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,2341,42.332336,1,2341,NA,NA,NA,2,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:24.321Z,2022-03-08T02:09:24.321Z
11320.277537,Influenza A virus A/chicken/El Salvador/102711-2/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,3,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205538,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,2233,43.08106,1,2233,NA,NA,NA,4,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:24.368Z,2022-03-08T02:09:24.368Z
11320.277545,Influenza A virus A/chicken/El Salvador/102711-2/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,5,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205540,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,1565,46.198082,1,1565,NA,NA,NA,2,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:24.463Z,2022-03-08T02:09:24.463Z
11320.277541,Influenza A virus A/chicken/El Salvador/102711-2/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,6,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205541,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,1407,43.070362,1,1407,NA,NA,NA,2,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:24.510Z,2022-03-08T02:09:24.510Z
11320.277543,Influenza A virus A/chicken/El Salvador/102711-2/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,7,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205542,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,1027,47.322296,1,1027,NA,NA,NA,4,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:24.557Z,2022-03-08T02:09:24.557Z
11320.27755,Influenza A virus A/chicken/El Salvador/102711-2/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-2/2001,H5N2,NA,NA,NA,8,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205543,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,890,41.797752,1,890,NA,NA,NA,4,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:24.605Z,2022-03-08T02:09:24.605Z
11320.27752,Influenza A virus A/chicken/El Salvador/102711-1/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-1/2001,H5N2,NA,NA,NA,1,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205528,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,2341,44.211876,1,2341,NA,NA,NA,2,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:23.891Z,2022-03-08T02:09:23.891Z
11320.277516,Influenza A virus A/chicken/El Salvador/102711-1/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-1/2001,H5N2,NA,NA,NA,2,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205529,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,2341,42.375053,1,2341,NA,NA,NA,2,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:23.938Z,2022-03-08T02:09:23.938Z
11320.277524,Influenza A virus A/chicken/El Salvador/102711-1/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-1/2001,H5N2,NA,NA,NA,3,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205530,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,2233,42.99149,1,2233,NA,NA,NA,4,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:23.985Z,2022-03-08T02:09:23.985Z
11320.277523,Influenza A virus A/chicken/El Salvador/102711-1/2001,NA,11320,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/chicken/El Salvador/102711-1/2001,H5N2,NA,NA,NA,5,H5N2,5,2,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,OK205532,NA,NA,Illumina,NA,Bowtie 2 v. 2.3.0,NA,NA,1,1565,46.198082,1,1565,NA,NA,NA,2,NA,NA,NA,NA,NA,Allantoic fluid,NA,2001,2001,NA,El Salvador,North America,El Salvador,NA,Chicken,Chicken,NA,NA,NA,Avian,NA,,NA,NA,NA,2022-03-08T02:09:24.079Z,2022-03-08T02:09:24.079Z
