genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
11053.10965,Dengue virus 1 CNM52VI06,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM52VI06,DENV-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502878,NA,NA,NA,NA,NA,NA,NA,1,216,45.833332,1,216,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-10-12T18:33:30.001Z,2021-10-12T18:33:30.001Z
10407.94474,Hepatitis B virus NOR319,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Partial,NOR319,,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2019-03-17T00:00:00Z,NA,NA,NA,NA,NA,NA,MK173413,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,740,46.216217,1,740,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2007,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T15:16:06.206Z,2021-01-09T15:16:06.206Z
11053.1839,Dengue virus 1,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,,1,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-25T00:00:00Z,NA,NA,NA,NA,NA,NA,JF804017,NA,NA,,NA,,NA,NA,1,1480,47.5,1,1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,serum,NA,2007,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2020-12-29T09:20:56.683Z,2020-12-29T09:20:56.683Z
11053.3311,Dengue virus 1 CNM415VI07,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM415VI07,DENV-1,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502843,NA,NA,,NA,,NA,NA,1,216,45.37037,1,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2007,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-19T05:54:01.930Z,2021-01-19T05:54:01.930Z
11053.3317,Dengue virus 1 CNM72VI07,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM72VI07,DENV-1,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502853,NA,NA,,NA,,NA,NA,1,216,44.907406,1,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2007,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-19T05:56:05.158Z,2021-01-19T05:56:05.158Z
11053.10987,Dengue virus 1 CNM96VI07,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM96VI07,DENV-1,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502855,NA,NA,,NA,,NA,NA,1,216,44.907406,1,216,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2007,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-10-12T18:33:30.620Z,2021-10-12T18:33:30.620Z
11053.10986,Dengue virus 1 CNM157VI07,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM157VI07,DENV-1,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502856,NA,NA,,NA,,NA,NA,1,216,45.37037,1,216,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2007,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-10-12T18:33:30.715Z,2021-10-12T18:33:30.715Z
11053.332,Dengue virus 1 CNM236VI07,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM236VI07,DENV-1,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502858,NA,NA,,NA,,NA,NA,1,216,44.907406,1,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2007,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-19T05:56:06.736Z,2021-01-19T05:56:06.736Z
11053.10984,Dengue virus 1 CNM333VI07,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM333VI07,DENV-1,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502860,NA,NA,,NA,,NA,NA,1,216,45.37037,1,216,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2007,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-10-12T18:33:30.526Z,2021-10-12T18:33:30.526Z
11053.1098,Dengue virus 1 CNM523VI07,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM523VI07,DENV-1,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502865,NA,NA,,NA,,NA,NA,1,216,45.833332,1,216,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2007,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-10-12T18:33:30.478Z,2021-10-12T18:33:30.478Z
28875.20654,Rotavirus A 335_Dom,NA,28875,10239;2559587;2732396;2732405;2732459;2732541;2946186;10912;28875,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Rotavirus;Rotavirus A,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,Rotavirus A,Partial,335_Dom,,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-16T00:00:00Z,NA,NA,NA,NA,NA,NA,MK177481,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,793,33.417404,1,793,NA,NA,NA,1,NA,NA,NA,NA,NA,Human Stool,NA,2007-04-11,2007,NA,Dominican Republic,North America,Dominican Republic,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-25T04:04:56.430Z,2021-01-25T04:04:56.430Z
