genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
10407.74504,Hepatitis B virus A1_48040,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_48040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692561,NA,NA,NA,NA,NA,NA,NA,1,3221,48.566086,1,3221,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:25.891Z,2021-01-09T10:20:25.891Z
10407.74511,Hepatitis B virus A1_48044,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_48044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692562,NA,NA,NA,NA,NA,NA,NA,1,3221,48.35199,1,3221,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:25.780Z,2021-01-09T10:20:25.780Z
10407.74515,Hepatitis B virus A1_48049,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_48049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692563,NA,NA,NA,NA,NA,NA,NA,1,3221,48.306927,1,3221,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:24.960Z,2021-01-09T10:20:24.960Z
10407.74524,Hepatitis B virus A1_48074,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_48074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692564,NA,NA,NA,NA,NA,NA,NA,1,3221,48.77291,1,3221,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:29.015Z,2021-01-09T10:20:29.015Z
10407.74519,Hepatitis B virus A1_48077,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_48077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692565,NA,NA,NA,NA,NA,NA,NA,1,3221,48.77062,1,3221,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:27.366Z,2021-01-09T10:20:27.366Z
10407.74534,Hepatitis B virus A1_48090,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_48090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692566,NA,NA,NA,NA,NA,NA,NA,1,3221,48.664597,1,3221,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:26.260Z,2021-01-09T10:20:26.260Z
10407.74551,Hepatitis B virus A1_48113,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_48113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692567,NA,NA,NA,NA,NA,NA,NA,1,3221,48.75467,1,3221,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:27.309Z,2021-01-09T10:20:27.309Z
10407.74552,Hepatitis B virus A1_48143,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_48143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692568,NA,NA,NA,NA,NA,NA,NA,1,3213,48.409233,1,3213,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:26.422Z,2021-01-09T10:20:26.422Z
10407.74543,Hepatitis B virus A1_50008,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_50008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692569,NA,NA,NA,NA,NA,NA,NA,1,3222,48.37007,1,3222,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:26.714Z,2021-01-09T10:20:26.714Z
10407.74556,Hepatitis B virus A1_50010,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,A1_50010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-05T00:00:00Z,19751583,NA,NA,NA,NA,NA,FJ692570,NA,NA,NA,NA,NA,NA,NA,1,3117,48.37881,1,3117,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2006,2006,NA,Haiti,North America,Haiti,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-09T10:20:28.319Z,2021-01-09T10:20:28.319Z
