genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
11280.419,Vesicular stomatitis New Jersey virus NJ1184HDB,NA,11280,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;1972578;11280,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;Vesiculovirus newjersey;Vesicular stomatitis New Jersey virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesiculovirus newjersey,Complete,NJ1184HDB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reference,NA,2018-08-13T00:00:00Z,22825698,NA,PRJNA485481,NA,GCA_000923855.1,NA,NC_024473,NCBI,NA,NA,NA,NA,NA,NA,1,11123,39.899307,1,11123,NA,NA,NA,6,NA,NA,NA,NA,NA,,NA,1984,1984,NA,Honduras,North America,Honduras,NA,Bovine,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,"NCBI Virus RefSeqs The NCBI RefSeq project leverages the data submitted to the International Nucleotide Sequence Database Collaboration (INSDC) against a combination of computational, manual curation, and collaboration to produce a standard set of stable, non-redundant reference sequences. In general, only one complete RefSeq genome is created for each viral species. Occasionally multiple RefSeq records are created within a given viral species to reflect well defined genotypes or important laboratory and/or wild strains. Also, a separate RefSeq record is created for each segment in segmented viral genomes. Often the first genome submitted to INSDC databases is chosen as a RefSeq, but when possible, preference is given to sequences from strains or isolates of practical importance and/or well-annotated sequences.",2021-01-18T23:02:14.866Z,2021-01-18T23:02:14.866Z
11280.416,Vesicular stomatitis New Jersey virus NJ1184HDB,NA,11280,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;1972578;11280,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;Vesiculovirus newjersey;Vesicular stomatitis New Jersey virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesiculovirus newjersey,Complete,NJ1184HDB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2014-07-08T00:00:00Z,22825698,NA,,NA,GCA_000923855.1,NA,JX121109,,NA,NA,NA,NA,NA,NA,1,11123,39.899307,1,11123,NA,NA,NA,5,NA,NA,NA,NA,NA,,NA,1984,1984,NA,Honduras,North America,Honduras,NA,Bovine,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,,2021-01-18T21:58:21.082Z,2021-01-18T21:58:21.082Z
11060.975,Dengue virus 2,NA,11060,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11060,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;Dengue virus type 2,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Complete,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2009-05-05T00:00:00Z,NA,NA,PRJNA31235,NA,,NA,FJ898449,Broad Institute,NA,NA,NA,NA,NA,NA,1,10668,46.100487,1,10668,NA,NA,NA,NA,NA,NA,NA,NA,NA,cell supernatant,NA,1984,1984,NA,Honduras,North America,Honduras,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,"Broad's Viral Genomics Initiative focuses on four viruses: HCV, HIV, Dengue, and WNV. The scale and specific aims of each project varies, but they all are centered on understanding sequence variation as it relates to disease outcome and how the viruses evolve under host immune pressure.",2020-12-27T14:41:14.035Z,2020-12-27T14:41:14.035Z
12074.1448,Coxsackievirus B5 6309,NA,12074,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;12074,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Coxsackievirus B5,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus B,Partial,6309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-09-18T00:00:00Z,20631132,NA,NA,NA,NA,NA,GU300055,NA,NA,NA,NA,NA,NA,NA,1,849,48.292107,1,849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,1985,NA,Honduras,North America,Honduras,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T08:35:50.940Z,2021-01-16T08:35:50.940Z
12637.1157,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364565,NA,NA,NA,NA,NA,NA,NA,1,1041,46.493755,1,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1991,NA,Honduras,North America,Honduras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:16:05.799Z,2020-12-30T03:16:05.799Z
12637.1158,Dengue virus,NA,12637,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,16528038,NA,NA,NA,NA,NA,DQ364566,NA,NA,NA,NA,NA,NA,NA,1,2322,45.52352,1,2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1991,NA,Honduras,North America,Honduras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-30T03:16:05.917Z,2020-12-30T03:16:05.917Z
11069.2116,Dengue virus 3 HN179,NA,11069,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11069,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;Dengue virus type 3,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,HN179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,19619216,NA,NA,NA,NA,NA,FJ189469,NA,NA,NA,NA,NA,NA,NA,1,1479,46.653145,1,1479,NA,NA,NA,NA,NA,NA,NA,NA,NA,serum,NA,1995,1995,NA,Honduras,North America,Honduras,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-19T02:40:22.131Z,2021-01-19T02:40:22.131Z
11096.444,Classical swine fever virus,NA,11096,10239;2559587;2732396;2732406;2732462;2732545;11050;11095;2170082;11096,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pestivirus;Pestivirus C;Classical swine fever virus,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pestivirus,Pestivirus C,Partial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-24T00:00:00Z,NA,NA,NA,NA,NA,NA,KU716076,NA,NA,Sanger dideoxy sequencing,NA,NA,NA,NA,1,190,52.63158,1,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,1997,NA,Honduras,North America,Honduras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-27T06:48:44.158Z,2020-12-27T06:48:44.158Z
343870.8,Catacamas virus HV C1280001,NA,343870,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980413;2560074;1980442;1986491;339351;343870,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Catacamas virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,Catacamas virus,Partial,HV C1280001,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-31T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ858378,NA,NA,NA,NA,NA,NA,NA,1,6560,37.286587,1,6560,NA,NA,NA,1,NA,NA,NA,NA,NA,lung,NA,2001-07,2001,NA,Honduras,North America,Honduras,NA,Oryzomys couesi (coues' rice rat),,NA,NA,NA,,Vero E6 cells,NA,NA,NA,NA,2022-03-12T18:29:42.287Z,2022-03-12T18:29:42.287Z
11292.15487,Rabies lyssavirus 60Honddg01,NA,11292,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11286;11292,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Lyssavirus;Lyssavirus rabies,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,Lyssavirus rabies,Partial,60Honddg01,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ228517,NA,NA,NA,NA,NA,NA,NA,1,1350,44.74074,1,1350,NA,NA,NA,1,NA,NA,NA,NA,NA,brain tissue naturally infected with rabies virus,NA,2001,2001,NA,Honduras,North America,Honduras,NA,dog,Dog,NA,NA,NA,Nonhuman Mammal,,NA,NA,NA,NA,2021-01-18T21:26:13.370Z,2021-01-18T21:26:13.370Z
11053.10958,Dengue virus 1 CNM616VI05,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM616VI05,DENV-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502884,NA,NA,NA,NA,NA,NA,NA,1,216,45.37037,1,216,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2005,2005,NA,Honduras,North America,Honduras,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-10-12T18:33:30.098Z,2021-10-12T18:33:30.098Z
453612.4,Influenza A virus (A/Honduras/AF1069/2006(H3N2)),NA,453612,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119210;453612,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H3N2 subtype;Influenza A virus (A/Honduras/AF1069/2006(H3N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Partial,A/Honduras/AF1069/2006,H3N2,NA,NA,NA,6,H3N2,3,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26T00:00:00Z,NA,NA,NA,NA,NA,NA,CY024906,NA,NA,NA,NA,NA,NA,NA,1,1240,42.66129,1,1240,NA,NA,NA,1,NA,NA,NA,NA,NA,Throat Swab,NA,2006-11-12,2006,NA,Honduras,North America,Honduras,NA,Homo sapiens,Human,NA,NA,NA,Human,PMK1 passage(s),PMK1,NA,NA,NA,2021-03-09T17:19:35.410Z,2021-03-09T17:19:35.410Z
706250.3,Influenza A virus (A/Honduras/3112/2006(H3N2)),NA,706250,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119210;706250,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H3N2 subtype;Influenza A virus (A/Honduras/3112/2006(H3N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Partial,A/Honduras/3112/2006,H3N2,NA,NA,NA,4,H3N2,3,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-25T00:00:00Z,20519409,NA,NA,NA,NA,NA,CY054276,NA,NA,NA,NA,NA,NA,NA,1,987,42.24924,1,987,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2006-12-25,2006,NA,Honduras,North America,Honduras,NA,Homo sapiens,Human,NA,NA,NA,Human,X/C3 passage(s),X/C3,NA,NA,NA,2021-03-11T10:34:26.168Z,2021-03-11T10:34:26.168Z
